timestamp,open,high,low,close,volume
2023-10-17 16:58:00,254.5900,254.6000,254.5200,254.5600,776
2023-10-17 16:57:00,254.5950,254.6000,254.5500,254.5600,2012
2023-10-17 16:56:00,254.5600,254.6500,254.5500,254.6000,425
2023-10-17 16:55:00,254.5600,254.6000,254.5500,254.6000,799
2023-10-17 16:54:00,254.6500,254.6600,254.5600,254.5600,1857
2023-10-17 16:53:00,254.6050,254.6500,254.5600,254.5650,410
2023-10-17 16:52:00,254.6500,254.6600,254.5400,254.5700,2833
2023-10-17 16:51:00,254.5950,254.6700,254.5200,254.6700,3040
2023-10-17 16:50:00,254.5950,254.6400,254.5500,254.5950,121
2023-10-17 16:49:00,254.6000,254.6400,254.5500,254.5950,599
2023-10-17 16:48:00,254.5800,254.6400,254.5400,254.6200,762
2023-10-17 16:47:00,254.6400,254.6500,254.5800,254.5800,2055
2023-10-17 16:46:00,254.6060,254.6700,254.6000,254.6100,246
2023-10-17 16:45:00,254.7000,254.7000,254.6350,254.6350,699
2023-10-17 16:44:00,254.6500,254.7000,254.6500,254.6750,571
2023-10-17 16:43:00,254.6500,254.7500,254.6100,254.6500,211
2023-10-17 16:42:00,254.6900,254.7400,254.6100,254.6100,378
2023-10-17 16:41:00,254.7400,254.7700,254.6100,254.7000,542
2023-10-17 16:40:00,254.6980,254.8000,254.6100,254.7050,6665
2023-10-17 16:39:00,254.6400,254.7000,254.6100,254.6550,4098
2023-10-17 16:38:00,254.5800,254.6400,254.5200,254.6400,2710
2023-10-17 16:37:00,254.5800,254.6000,254.5600,254.5800,418
2023-10-17 16:36:00,254.5900,254.6000,254.5600,254.5800,408
2023-10-17 16:35:00,254.6000,254.6000,254.5300,254.5900,467
2023-10-17 16:34:00,254.5200,254.6500,254.5200,254.5300,1324
2023-10-17 16:33:00,254.5600,254.6300,254.5000,254.5500,3247
2023-10-17 16:32:00,254.5000,254.5600,254.5000,254.5600,1466
2023-10-17 16:31:00,254.5600,254.5600,254.5000,254.5580,2597
2023-10-17 16:30:00,254.5800,254.6000,254.4600,254.5200,1654
2023-10-17 16:29:00,254.5800,254.6500,254.5800,254.5800,1776
2023-10-17 16:28:00,254.6300,254.6500,254.5800,254.6250,1341
2023-10-17 16:27:00,254.6150,254.6490,254.5800,254.6300,292
2023-10-17 16:26:00,254.6000,254.6800,254.5600,254.6500,1467
2023-10-17 16:25:00,254.6400,254.6400,254.5600,254.6000,1424
2023-10-17 16:24:00,254.6700,254.6800,254.5900,254.6000,341
2023-10-17 16:23:00,254.5500,254.6800,254.5500,254.6000,1961
2023-10-17 16:22:00,254.5500,254.6200,254.5500,254.6200,1275
2023-10-17 16:21:00,254.6100,254.6200,254.5400,254.6200,299
2023-10-17 16:20:00,254.8500,254.8500,254.5500,254.6000,1717
2023-10-17 16:19:00,254.6250,254.6500,254.5700,254.5700,862
2023-10-17 16:18:00,254.5000,254.6800,254.5000,254.5900,2234
2023-10-17 16:17:00,254.4650,254.8500,254.4500,254.5200,7427
2023-10-17 16:16:00,254.4900,254.5900,254.4200,254.4600,6221
2023-10-17 16:15:00,254.8500,254.8500,254.4200,254.5000,2936
2023-10-17 16:14:00,254.6500,254.6800,254.4000,254.4500,9451
2023-10-17 16:13:00,254.6900,254.6900,254.6500,254.6700,1011
2023-10-17 16:12:00,254.6500,254.9200,254.6400,254.6880,2084
2023-10-17 16:11:00,254.6600,254.6650,254.6300,254.6500,710
2023-10-17 16:10:00,254.6600,254.8500,254.6200,254.8500,1771
2023-10-17 16:09:00,254.6300,254.8500,254.6200,254.6600,4296
2023-10-17 16:08:00,254.7300,254.7400,254.6200,254.7000,4936
2023-10-17 16:07:00,254.7250,254.8500,254.7000,254.7350,950
2023-10-17 16:06:00,254.7000,254.7350,254.6800,254.7200,2893
2023-10-17 16:05:00,254.6500,254.8500,254.6100,254.7100,9918
2023-10-17 16:04:00,254.5900,254.8500,254.5900,254.6500,6643
2023-10-17 16:03:00,254.7100,254.7200,254.5800,254.7200,7427
2023-10-17 16:02:00,254.8300,254.8700,254.6500,254.7100,49079
2023-10-17 16:01:00,254.8400,255.0000,254.7500,254.8500,38856
2023-10-17 16:00:00,254.8700,254.9800,254.7600,254.8350,3118653
2023-10-17 15:59:00,254.7000,255.0100,254.6100,254.8500,654125
2023-10-17 15:58:00,254.6100,254.7000,254.5900,254.7000,191017
2023-10-17 15:57:00,254.6800,254.7400,254.5700,254.5930,188548
2023-10-17 15:56:00,254.8400,254.9800,254.5800,254.6740,222601
2023-10-17 15:55:00,254.5950,254.8900,254.5800,254.8300,309682
2023-10-17 15:54:00,254.1000,254.7200,254.0600,254.5950,341715
2023-10-17 15:53:00,254.2500,254.3100,254.0700,254.1100,160275
2023-10-17 15:52:00,254.1700,254.4500,254.1300,254.2200,192467
2023-10-17 15:51:00,254.2800,254.3400,254.0600,254.1500,166786
2023-10-17 15:50:00,254.1600,254.2900,253.9600,254.2800,256716
2023-10-17 15:49:00,254.0600,254.2000,253.9900,254.1870,140212
2023-10-17 15:48:00,254.0610,254.1200,253.9900,254.0350,114590
2023-10-17 15:47:00,254.1860,254.2200,254.0400,254.0480,129530
2023-10-17 15:46:00,253.9700,254.1900,253.9400,254.1500,171034
2023-10-17 15:45:00,254.0600,254.1600,253.9200,253.9500,168152
2023-10-17 15:44:00,254.3500,254.3600,253.9500,254.0600,277693
2023-10-17 15:43:00,254.3150,254.4600,254.2700,254.3200,131172
2023-10-17 15:42:00,254.4580,254.5300,254.2300,254.3100,205284
2023-10-17 15:41:00,254.8000,254.8200,254.4100,254.4700,151689
2023-10-17 15:40:00,254.5800,254.8000,254.4300,254.7900,166827
2023-10-17 15:39:00,254.7300,254.7680,254.5700,254.5850,83357
2023-10-17 15:38:00,254.5100,254.7900,254.4700,254.7250,136889
2023-10-17 15:37:00,254.5700,254.6400,254.4100,254.5040,111369
2023-10-17 15:36:00,254.8100,254.8100,254.5000,254.5980,110990
2023-10-17 15:35:00,254.4800,254.8100,254.4600,254.8000,151551
2023-10-17 15:34:00,254.5400,254.6200,254.4100,254.4800,162748
2023-10-17 15:33:00,254.8200,254.8200,254.5100,254.5280,110350
2023-10-17 15:32:00,254.6100,254.8200,254.6100,254.7900,174993
2023-10-17 15:31:00,254.7100,254.7600,254.5000,254.6100,185567
2023-10-17 15:30:00,254.9600,255.0600,254.6900,254.7000,149147
2023-10-17 15:29:00,254.8900,254.9700,254.7800,254.9200,112944
2023-10-17 15:28:00,254.9410,255.0300,254.7600,254.8860,175161
2023-10-17 15:27:00,255.3250,255.3500,254.9200,254.9710,148376
2023-10-17 15:26:00,255.1950,255.4100,255.0900,255.3150,166434
2023-10-17 15:25:00,255.1300,255.2590,255.0400,255.1900,100740
2023-10-17 15:24:00,255.1950,255.3140,255.0000,255.1240,145782
2023-10-17 15:23:00,255.2700,255.2700,255.1300,255.2050,103182
2023-10-17 15:22:00,255.3000,255.3500,255.1900,255.2610,115447
2023-10-17 15:21:00,255.5300,255.5400,255.2230,255.2800,128231
2023-10-17 15:20:00,255.2400,255.5600,255.1300,255.5050,171825
2023-10-17 15:19:00,254.9150,255.2450,254.7800,255.2000,125863
2023-10-17 15:18:00,255.1600,255.3800,254.8800,254.9200,167466
2023-10-17 15:17:00,255.1000,255.2900,255.0200,255.1500,154391
2023-10-17 15:16:00,255.0800,255.1080,254.7900,255.0880,107663
2023-10-17 15:15:00,254.7420,255.1300,254.7420,255.1100,150886
2023-10-17 15:14:00,254.8200,254.8800,254.7300,254.7780,89434
2023-10-17 15:13:00,254.8800,254.9500,254.7500,254.8100,65219
2023-10-17 15:12:00,254.8000,254.9800,254.7800,254.8900,103433
2023-10-17 15:11:00,254.9800,254.9800,254.6800,254.8060,118164
2023-10-17 15:10:00,254.8700,255.0500,254.8600,254.9970,95818
2023-10-17 15:09:00,255.1100,255.1300,254.8300,254.8600,135076
2023-10-17 15:08:00,254.8000,255.2050,254.7260,255.0810,242294
2023-10-17 15:07:00,254.5800,254.8400,254.4800,254.7700,140059
2023-10-17 15:06:00,254.4700,254.6210,254.3500,254.6210,135783
2023-10-17 15:05:00,254.7700,254.8670,254.2940,254.4800,198800
2023-10-17 15:04:00,254.7600,254.8200,254.5500,254.7800,122843
2023-10-17 15:03:00,254.7040,254.8200,254.6600,254.7600,92501
2023-10-17 15:02:00,254.7800,254.8600,254.5200,254.7270,149856
2023-10-17 15:01:00,255.1000,255.1600,247.9100,254.7850,189033
2023-10-17 15:00:00,254.9600,255.1500,254.8500,255.0600,141380
2023-10-17 14:59:00,254.8900,255.0450,254.8500,254.9600,88045
2023-10-17 14:58:00,254.8400,255.0400,254.7830,254.9100,131336
2023-10-17 14:57:00,255.1800,255.2300,254.6800,254.8300,212994
2023-10-17 14:56:00,254.9700,255.2800,254.9100,255.1800,266881
2023-10-17 14:55:00,254.9600,255.0050,254.6160,254.9250,246609
2023-10-17 14:54:00,255.5540,255.5700,254.8150,254.9850,320083
2023-10-17 14:53:00,255.6000,255.6500,255.4600,255.5600,103675
2023-10-17 14:52:00,255.7400,255.7500,255.3800,255.6040,214533
2023-10-17 14:51:00,255.9500,256.0000,255.6800,255.7400,158952
2023-10-17 14:50:00,256.0000,256.0480,255.7600,255.9400,197868
2023-10-17 14:49:00,256.0000,256.1400,255.9200,256.0100,160724
2023-10-17 14:48:00,256.0770,256.1700,255.9900,256.0290,157067
2023-10-17 14:47:00,255.8920,256.2190,255.8000,256.0520,307049
2023-10-17 14:46:00,255.6300,255.9200,255.5800,255.9080,216501
2023-10-17 14:45:00,255.6900,255.7700,255.4330,255.6200,157720
2023-10-17 14:44:00,255.6000,255.7300,255.5800,255.6900,161245
2023-10-17 14:43:00,255.5800,255.6400,255.4100,255.5660,102270
2023-10-17 14:42:00,255.5600,255.7000,255.4700,255.5700,148333
2023-10-17 14:41:00,255.5800,255.6800,255.4800,255.5800,152581
2023-10-17 14:40:00,255.4000,255.6100,255.2300,255.5610,208139
2023-10-17 14:39:00,255.2800,255.4200,255.1840,255.4000,122171
2023-10-17 14:38:00,255.1200,255.3800,255.0900,255.3270,174811
2023-10-17 14:37:00,254.6600,255.1700,254.6500,255.1460,160949
2023-10-17 14:36:00,254.9600,254.9910,254.5710,254.6700,167204
2023-10-17 14:35:00,254.9500,255.0200,254.8600,254.9700,111093
2023-10-17 14:34:00,254.9500,254.9800,254.8700,254.9400,69341
2023-10-17 14:33:00,254.7600,255.0500,254.7200,254.9800,138291
2023-10-17 14:32:00,254.7650,254.8700,254.5400,254.8000,174829
2023-10-17 14:31:00,254.7700,254.8500,254.5700,254.7800,160678
2023-10-17 14:30:00,255.1300,255.1460,254.7200,254.7890,175954
2023-10-17 14:29:00,255.2100,255.2350,254.9790,255.1300,136993
2023-10-17 14:28:00,255.2960,255.4400,255.1500,255.2400,146476
2023-10-17 14:27:00,255.1000,255.3300,255.0600,255.2900,153695
2023-10-17 14:26:00,255.0200,255.2300,254.9900,255.1100,105363
2023-10-17 14:25:00,255.0700,255.1770,254.8900,255.0300,127727
2023-10-17 14:24:00,255.0700,255.1100,254.9500,255.0740,82056
2023-10-17 14:23:00,255.1500,255.1800,255.0300,255.0800,94874
2023-10-17 14:22:00,255.2100,255.2450,255.1030,255.1600,127620
2023-10-17 14:21:00,255.2400,255.2500,255.1200,255.2040,138776
2023-10-17 14:20:00,254.7800,255.3300,254.7500,255.2550,276433
2023-10-17 14:19:00,254.9500,254.9900,254.7000,254.7650,112856
2023-10-17 14:18:00,254.9100,255.0600,254.7970,254.9700,187345
2023-10-17 14:17:00,255.1800,255.2900,254.9000,254.9300,224412
2023-10-17 14:16:00,255.1470,255.2700,254.9900,255.1800,218003
2023-10-17 14:15:00,254.8010,255.1500,254.7600,255.1330,188721
2023-10-17 14:14:00,254.8900,254.9800,254.7700,254.8200,146440
2023-10-17 14:13:00,254.9900,255.0360,254.8300,254.8600,159399
2023-10-17 14:12:00,254.9500,255.1700,254.8500,255.0000,222531
2023-10-17 14:11:00,254.6600,255.0900,254.6400,254.9400,279015
2023-10-17 14:10:00,254.8710,254.8900,254.4400,254.6470,244896
2023-10-17 14:09:00,254.6790,254.9200,254.6400,254.8700,217271
2023-10-17 14:08:00,254.5000,254.6800,254.4400,254.6760,118893
2023-10-17 14:07:00,254.2300,254.7200,254.1570,254.5120,182528
2023-10-17 14:06:00,254.0700,254.3100,254.0300,254.2300,150433
2023-10-17 14:05:00,254.4100,254.5000,254.0330,254.0330,179805
2023-10-17 14:04:00,254.3200,254.5200,254.2800,254.4170,92933
2023-10-17 14:03:00,254.3800,254.4700,254.2500,254.3350,129399
2023-10-17 14:02:00,254.4300,254.5200,254.2500,254.3820,132026
2023-10-17 14:01:00,254.4860,254.5490,254.3170,254.4500,116332
2023-10-17 14:00:00,254.3300,254.5500,254.2500,254.4600,178716
2023-10-17 13:59:00,254.2690,254.3990,254.1700,254.2900,114781
2023-10-17 13:58:00,254.2900,254.3100,254.1000,254.2840,93602
2023-10-17 13:57:00,254.1200,254.3500,254.0700,254.2900,197368
2023-10-17 13:56:00,253.9790,254.1200,253.6900,254.1100,240381
2023-10-17 13:55:00,254.1300,254.1900,253.9600,253.9800,122056
2023-10-17 13:54:00,254.1550,254.3300,254.0400,254.1200,154060
2023-10-17 13:53:00,254.2400,254.4500,253.8500,254.1300,332841
2023-10-17 13:52:00,254.9180,254.9180,254.2000,254.2160,238165
2023-10-17 13:51:00,254.8700,254.9500,254.6300,254.8910,161077
2023-10-17 13:50:00,254.7400,254.9950,254.7300,254.8350,277769
2023-10-17 13:49:00,254.4300,254.7600,254.4100,254.7590,138316
2023-10-17 13:48:00,254.4750,254.5500,254.4000,254.4370,108487
2023-10-17 13:47:00,254.5800,254.6000,254.3500,254.4600,120886
2023-10-17 13:46:00,254.6460,254.7000,254.5520,254.5700,110434
2023-10-17 13:45:00,254.6480,254.6800,254.5500,254.6500,130991
2023-10-17 13:44:00,254.2750,254.7800,254.2500,254.6420,263739
2023-10-17 13:43:00,254.2700,254.3100,254.0800,254.2920,128161
2023-10-17 13:42:00,254.2700,254.4200,254.1800,254.2900,123003
2023-10-17 13:41:00,254.2700,254.4650,254.2300,254.2700,189599
2023-10-17 13:40:00,254.1170,254.2700,254.0500,254.2700,90679
2023-10-17 13:39:00,254.1650,254.2400,254.0410,254.1000,103544
2023-10-17 13:38:00,254.2210,254.2400,254.1100,254.1680,58601
2023-10-17 13:37:00,254.0680,254.2500,254.0500,254.2400,138288
2023-10-17 13:36:00,254.1700,254.2150,253.9300,254.0700,136985
2023-10-17 13:35:00,254.0400,254.2600,254.0000,254.1700,144852
2023-10-17 13:34:00,253.8900,254.1700,253.8800,254.0650,114481
2023-10-17 13:33:00,253.8800,254.0900,253.8500,253.8700,170762
2023-10-17 13:32:00,254.1900,254.1900,253.6720,253.9390,256928
2023-10-17 13:31:00,254.1500,254.3900,253.9400,254.2200,220296
2023-10-17 13:30:00,254.4040,254.4400,254.0900,254.1700,225474
2023-10-17 13:29:00,254.6550,254.6700,254.4100,254.4100,115783
