timestamp,open,high,low,close,volume
2022-01-06 10:00:00,173.95,174.27,172.17,172.95,4902174
2022-01-06 10:15:00,172.95,173.92,172.91,173.52,3668835
2022-01-06 10:30:00,173.51,174.3,173.41,173.5501,3083865
2022-01-06 10:45:00,173.57,173.77,173.09,173.5399,2759562
2022-01-06 11:00:00,173.55,174.07,172.9691,173.9635,2801222
2022-01-06 11:15:00,173.96,174.24,173.15,173.2,2323950
2022-01-06 11:30:00,173.195,173.41,172.81,173.01,1938498
2022-01-06 11:45:00,173.005,173.365,172.74,172.985,1779128
2022-01-06 12:00:00,172.98,173.28,172.58,173.11,1754536
2022-01-06 12:15:00,173.12,173.27,172.645,173.0345,1771051
2022-01-06 12:30:00,173.03,173.57,172.8,173.545,1739387
2022-01-06 12:45:00,173.55,173.66,172.85,172.89,1583872
2022-01-06 13:00:00,172.8981,173.175,172.8,173.09,1098699
2022-01-06 13:15:00,173.1,173.37,172.6932,172.77,1687741
2022-01-06 13:30:00,172.77,173.19,172.72,173.1245,1343172
2022-01-06 13:45:00,173.12,173.42,172.95,173.38,1136958
2022-01-06 14:00:00,173.37,173.71,172.941,173.04,1644457
2022-01-06 14:15:00,173.04,173.14,172.77,172.97,1691573
2022-01-06 14:30:00,172.96,173.125,172.76,172.877,1265686
2022-01-06 14:45:00,172.88,173.17,172.8,172.8985,1345508
2022-01-06 15:00:00,172.89,173.38,172.8615,173.03,2102296
2022-01-06 15:15:00,173.03,173.09,172.3,172.5741,2345567
2022-01-06 15:30:00,172.57,172.705,171.81,172.0576,3180817
2022-01-06 15:45:00,172.06,172.458,171.64,172.01,4868121
2022-01-07 09:30:00,172.87,173.5788,171.47,173.44,6071430
2022-01-07 09:45:00,173.44,174.14,173.26,173.72,4030774
2022-01-07 10:00:00,173.72,173.78,172.55,173.285,3028778
2022-01-07 10:15:00,173.27,173.27,172.14,172.185,2761087
2022-01-07 10:30:00,172.1973,172.59,171.64,171.68,2434291
2022-01-07 10:45:00,171.68,171.865,171.03,171.4312,3250372
2022-01-07 11:00:00,171.44,171.77,171.05,171.62,2157059
2022-01-07 11:15:00,171.61,171.82,171.14,171.78,1934860
2022-01-07 11:30:00,171.78,172.12,171.575,171.92,1876157
2022-01-07 11:45:00,171.93,172.72,171.87,172.52,2195040
2022-01-07 12:00:00,172.52,172.62,172.19,172.425,1555405
2022-01-07 12:15:00,172.425,172.63,172.02,172.2,1286873
2022-01-07 12:30:00,172.19,172.2094,171.76,172.126,1202752
2022-01-07 12:45:00,172.12,172.46,172.02,172.2808,1189778
2022-01-07 13:00:00,172.285,172.48,172.07,172.465,1238848
2022-01-07 13:15:00,172.47,172.6,172.15,172.17,1125745
2022-01-07 13:30:00,172.16,172.55,172.1,172.405,1261666
2022-01-07 13:45:00,172.41,172.49,172.05,172.29,1012450
2022-01-07 14:00:00,172.2982,172.4509,171.99,172.27,1306789
2022-01-07 14:15:00,172.27,172.36,171.87,172.13,1167587
2022-01-07 14:30:00,172.12,172.61,172.06,172.48,1371314
2022-01-07 14:45:00,172.49,173.1,172.3529,173.095,1993299
2022-01-07 15:00:00,173.09,173.59,172.97,173.04,2463502
2022-01-07 15:15:00,173.04,173.6881,172.82,173.02,2760800
2022-01-07 15:30:00,173.02,173.26,172.68,172.78,2272922
2022-01-07 15:45:00,172.78,173.25,171.9,172.22,5106138
2022-01-10 09:30:00,169.08,171.73,168.75,170.33,9373643
2022-01-10 09:45:00,170.32,171.2,169.26,169.53,4898415
2022-01-10 10:00:00,169.46,169.72,168.49,168.6701,4781395
2022-01-10 10:15:00,168.67,169.1899,168.37,168.73,3229568
2022-01-10 10:30:00,168.71,168.99,168.17,168.36,3383309
2022-01-10 10:45:00,168.35,169.0,168.3,168.6932,2406987
2022-01-10 11:00:00,168.7,169.5,168.45,169.35,2772624
2022-01-10 11:15:00,169.35,170.02,169.13,169.925,2696104
2022-01-10 11:30:00,169.93,169.93,169.01,169.2,2017754
2022-01-10 11:45:00,169.21,169.365,168.75,169.075,1832810
2022-01-10 12:00:00,169.07,169.105,168.29,168.85,2442383
2022-01-10 12:15:00,168.84,169.06,168.51,168.9167,1648996
2022-01-10 12:30:00,168.9,169.72,168.74,169.38,1912444
2022-01-10 12:45:00,169.38,170.135,169.16,169.66,1966956
2022-01-10 13:00:00,169.64,170.2,169.53,170.15,2397667
2022-01-10 13:15:00,170.15,170.75,169.99,170.62,2378234
2022-01-10 13:30:00,170.61,171.2,170.44,171.09,2227533
2022-01-10 13:45:00,171.085,171.45,170.86,171.16,2156447
2022-01-10 14:00:00,171.16,171.66,170.96,171.0565,2123490
2022-01-10 14:15:00,171.06,171.43,170.72,170.795,2080141
2022-01-10 14:30:00,170.81,171.1762,170.56,170.595,2069784
2022-01-10 14:45:00,170.605,170.78,170.35,170.69,1766596
2022-01-10 15:00:00,170.7,170.93,169.98,170.11,2402949
2022-01-10 15:15:00,170.12,170.79,169.9701,170.59,2138091
2022-01-10 15:30:00,170.59,171.54,170.38,171.15,3221327
2022-01-10 15:45:00,171.15,172.5,170.93,172.19,6155390
2022-01-11 09:30:00,172.37,172.7,170.89,171.03,4771236
2022-01-11 09:45:00,171.04,171.79,170.82,171.56,3643756
2022-01-11 10:00:00,171.6,172.56,171.31,172.13,2980721
2022-01-11 10:15:00,172.13,172.3741,171.77,172.2,2471165
2022-01-11 10:30:00,172.215,172.63,171.0,171.07,2705524
2022-01-11 10:45:00,171.07,171.67,170.97,171.53,2103906
2022-01-11 11:00:00,171.545,173.36,171.49,173.311,3238949
2022-01-11 11:15:00,173.3199,174.12,173.15,174.0734,3532811
2022-01-11 11:30:00,174.065,174.98,173.79,174.71,2874202
2022-01-11 11:45:00,174.69,174.87,174.26,174.83,2790774
2022-01-11 12:00:00,174.84,175.035,174.49,174.63,2089751
2022-01-11 12:15:00,174.64,174.88,173.95,174.0,1981154
2022-01-11 12:30:00,174.01,174.3462,172.59,174.285,1477553
2022-01-11 12:45:00,174.285,174.44,174.12,174.2599,1011795
2022-01-11 13:00:00,174.26,174.4173,173.74,174.29,1295713
2022-01-11 13:15:00,174.29,174.77,174.21,174.44,1143839
2022-01-11 13:30:00,174.435,174.52,174.23,174.315,860506
2022-01-11 13:45:00,174.31,174.53,174.14,174.485,943231
2022-01-11 14:00:00,174.4899,174.56,173.87,174.15,1292094
2022-01-11 14:15:00,174.16,174.48,174.09,174.46,1054040
2022-01-11 14:30:00,174.465,174.77,174.21,174.76,1545097
2022-01-11 14:45:00,174.77,175.105,174.7,174.8399,1981107
2022-01-11 15:00:00,174.8398,175.1199,174.755,174.945,1741443
2022-01-11 15:15:00,174.94,175.03,174.62,174.8302,1660006
2022-01-11 15:30:00,174.84,175.18,174.82,174.9031,2656318
2022-01-11 15:45:00,174.9,175.17,174.4,175.09,4404280
2022-01-12 09:30:00,176.09,176.79,175.3,175.65,6057785
2022-01-12 09:45:00,175.65,176.4,175.33,176.32,3235779
2022-01-12 10:00:00,176.33,177.18,176.065,177.0711,3822063
2022-01-12 10:15:00,177.08,177.11,176.44,176.76,3246807
2022-01-12 10:30:00,176.7485,176.84,175.58,175.77,2872953
2022-01-12 10:45:00,175.76,176.05,175.3,175.6475,2810336
2022-01-12 11:00:00,175.64,175.92,174.82,175.53,3155944
2022-01-12 11:15:00,175.52,175.85,175.31,175.64,2373799
2022-01-12 11:30:00,175.64,176.255,175.635,175.92,2247935
2022-01-12 11:45:00,175.92,176.13,175.7,175.83,1606397
2022-01-12 12:00:00,175.84,176.04,175.34,175.405,1498132
2022-01-12 12:15:00,175.41,175.91,175.31,175.779,1430135
2022-01-12 12:30:00,175.78,176.39,175.73,176.0223,1841020
2022-01-12 12:45:00,176.03,176.32,175.79,176.24,1420603
2022-01-12 13:00:00,176.24,176.275,175.76,175.87,1205570
2022-01-12 13:15:00,175.8722,175.92,175.57,175.685,1130883
2022-01-12 13:30:00,175.685,175.9,175.53,175.781,1141432
2022-01-12 13:45:00,175.78,176.03,175.47,175.57,1383248
2022-01-12 14:00:00,175.565,175.67,175.22,175.5656,1619363
2022-01-12 14:15:00,175.57,175.81,175.48,175.7,1120079
2022-01-12 14:30:00,175.695,175.7441,175.38,175.42,1231326
2022-01-12 14:45:00,175.42,175.71,175.355,175.4999,1116486
2022-01-12 15:00:00,175.5,175.6,175.08,175.543,1543389
2022-01-12 15:15:00,175.55,175.595,175.2335,175.46,1326037
2022-01-12 15:30:00,175.45,175.7,175.325,175.6801,1662529
2022-01-12 15:45:00,175.6799,175.94,175.15,175.61,4557843
2022-01-13 09:30:00,175.78,176.62,175.55,176.12,5040832
2022-01-13 09:45:00,176.12,176.42,175.94,176.02,3000734
2022-01-13 10:00:00,176.02,176.18,174.88,175.0954,2974212
2022-01-13 10:15:00,175.09,175.75,174.92,175.58,2688879
2022-01-13 10:30:00,175.57,175.75,175.29,175.56,2609759
2022-01-13 10:45:00,175.555,175.65,174.7,175.43,3127119
2022-01-13 11:00:00,175.41,175.48,174.53,174.72,2466659
2022-01-13 11:15:00,174.72,175.095,174.63,175.06,2039933
2022-01-13 11:30:00,175.045,175.32,174.7347,175.19,1599446
2022-01-13 11:45:00,175.19,175.4799,174.99,175.365,1445097
2022-01-13 12:00:00,175.36,175.545,174.7691,174.78,1669482
2022-01-13 12:15:00,174.77,174.775,173.48,173.61,3646089
2022-01-13 12:30:00,173.61,173.92,173.2535,173.3872,1960601
2022-01-13 12:45:00,173.37,173.57,172.82,173.2991,1895360
2022-01-13 13:00:00,173.29,173.86,172.98,173.63,2169112
2022-01-13 13:15:00,173.6346,173.88,173.345,173.5672,1540706
2022-01-13 13:30:00,173.55,173.86,173.3,173.745,1276259
2022-01-13 13:45:00,173.745,173.99,173.63,173.8862,1302992
2022-01-13 14:00:00,173.885,174.2,173.66,173.73,1548495
2022-01-13 14:15:00,173.74,173.77,173.32,173.55,1637231
2022-01-13 14:30:00,173.55,173.73,173.23,173.465,1567765
2022-01-13 14:45:00,173.47,173.54,173.16,173.37,1490325
2022-01-13 15:00:00,173.38,173.38,172.67,172.9,2238562
2022-01-13 15:15:00,172.89,173.32,172.73,173.2399,1958946
2022-01-13 15:30:00,173.23,173.53,172.8,172.81,2460361
2022-01-13 15:45:00,172.82,173.04,171.79,172.32,7330009
2022-01-14 09:30:00,171.34,172.77,171.28,172.6702,5388632
2022-01-14 09:45:00,172.68,173.51,172.37,173.3609,3314210
2022-01-14 10:00:00,173.37,173.78,172.65,173.175,2881867
2022-01-14 10:15:00,173.18,173.64,172.66,172.695,2274432
2022-01-14 10:30:00,172.6982,172.83,171.77,171.81,2540119
2022-01-14 10:45:00,171.83,172.6,171.68,172.3359,2930470
2022-01-14 11:00:00,172.34,172.87,171.51,171.54,2318155
2022-01-14 11:15:00,171.53,172.13,171.26,171.71,2372895
2022-01-14 11:30:00,171.7,172.55,171.555,172.45,2153140
2022-01-14 11:45:00,172.45,172.94,172.38,172.705,1669940
2022-01-14 12:00:00,172.71,172.92,172.26,172.35,1407614
2022-01-14 12:15:00,172.36,172.48,171.83,172.12,1428842
2022-01-14 12:30:00,172.107,172.46,171.98,172.07,1151980
2022-01-14 12:45:00,172.07,172.13,171.3039,171.425,1717723
2022-01-14 13:00:00,171.425,171.86,171.28,171.71,1422973
2022-01-14 13:15:00,171.7,171.71,171.09,171.39,1339942
2022-01-14 13:30:00,171.39,171.73,171.11,171.6899,1413867
2022-01-14 13:45:00,171.69,172.24,171.46,172.0811,1791241
2022-01-14 14:00:00,172.07,172.52,171.96,172.15,1564732
2022-01-14 14:15:00,172.15,172.3,171.78,171.93,1307792
2022-01-14 14:30:00,171.93,172.58,171.89,172.06,1512795
2022-01-14 14:45:00,172.07,172.34,172.01,172.07,1183045
2022-01-14 15:00:00,172.06,172.55,171.99,172.21,1741676
2022-01-14 15:15:00,172.22,172.85,172.13,172.495,1792227
2022-01-14 15:30:00,172.5,173.1499,172.5,173.0078,2457693
2022-01-14 15:45:00,173.0,173.28,172.69,173.07,3909822
2022-01-18 09:30:00,171.5,172.54,171.12,172.19,6768902
2022-01-18 09:45:00,172.18,172.24,170.59,171.11,3867272
2022-01-18 10:00:00,171.11,171.97,170.79,171.796,3010325
2022-01-18 10:15:00,171.8,172.32,171.54,172.31,2692917
2022-01-18 10:30:00,172.32,172.32,171.4201,172.01,2039576
2022-01-18 10:45:00,171.995,172.11,170.99,171.0801,1993198
2022-01-18 11:00:00,171.1,171.1477,170.645,170.79,1974379
2022-01-18 11:15:00,170.79,170.925,170.5,170.5699,2040461
2022-01-18 11:30:00,170.56,170.78,170.2,170.6,2308206
2022-01-18 11:45:00,170.59,171.22,170.58,171.1244,1708992
2022-01-18 12:00:00,171.14,171.28,170.14,170.34,1944018
2022-01-18 12:15:00,170.33,170.34,169.78,170.0,2185368
2022-01-18 12:30:00,169.995,170.11,169.74,169.89,1556927
2022-01-18 12:45:00,169.88,169.9999,169.6,169.76,1578528
2022-01-18 13:00:00,169.75,170.13,169.57,170.07,1793281
2022-01-18 13:15:00,170.065,170.15,169.63,169.755,1579283
2022-01-18 13:30:00,169.75,170.33,169.685,170.21,1774463
2022-01-18 13:45:00,170.22,170.44,170.0,170.345,1452333
2022-01-18 14:00:00,170.33,170.53,170.14,170.14,1505072
2022-01-18 14:15:00,170.152,170.531,170.01,170.16,1530835
2022-01-18 14:30:00,170.15,170.59,170.14,170.27,1529118
2022-01-18 14:45:00,170.27,170.79,170.21,170.57,1675905
2022-01-18 15:00:00,170.5701,170.77,170.35,170.4599,1657879
2022-01-18 15:15:00,170.4599,170.4599,169.84,170.34,2222540
2022-01-18 15:30:00,170.34,170.52,169.82,169.85,2331972
2022-01-18 15:45:00,169.86,170.45,169.405,169.83,6883059
2022-01-19 09:30:00,169.98,170.98,169.28,170.02,5556637
2022-01-19 09:45:00,170.0235,170.95,169.95,170.9315,3259700
2022-01-19 10:00:00,170.95,171.08,170.42,170.9799,3298941
2022-01-19 10:15:00,170.98,171.01,169.79,169.87,2541960
2022-01-19 10:30:00,169.89,170.04,168.92,169.13,2776106
2022-01-19 10:45:00,169.13,169.26,168.64,168.895,3023939
2022-01-19 11:00:00,168.9,169.2485,168.25,168.2701,2797850
2022-01-19 11:15:00,168.28,168.5,167.54,167.78,4081749
2022-01-19 11:30:00,167.7917,168.18,167.32,167.43,2922569
2022-01-19 11:45:00,167.44,168.39,167.4,168.33,2431188
2022-01-19 12:00:00,168.33,169.62,168.33,169.08,2244578
2022-01-19 12:15:00,169.07,169.1245,168.7236,169.04,1795638
2022-01-19 12:30:00,169.065,169.2,168.855,168.96,1419247
2022-01-19 12:45:00,168.94,169.2892,168.63,169.08,1518983
2022-01-19 13:00:00,169.08,169.29,168.76,169.23,1714542
2022-01-19 13:15:00,169.23,169.45,168.79,168.8103,1556815
2022-01-19 13:30:00,168.81,169.03,168.5,168.6511,1485718
2022-01-19 13:45:00,168.66,168.78,168.37,168.45,1511567
2022-01-19 14:00:00,168.44,168.66,167.94,167.995,2158337
2022-01-19 14:15:00,167.99,168.1499,167.62,167.65,1971655
2022-01-19 14:30:00,167.645,168.04,167.54,167.98,2194433
2022-01-19 14:45:00,167.98,168.24,167.69,167.95,1886239
2022-01-19 15:00:00,167.95,168.2699,167.66,168.1599,2168659
2022-01-19 15:15:00,168.155,168.225,167.49,167.51,1958409
2022-01-19 15:30:00,167.51,167.675,167.18,167.21,2843269
2022-01-19 15:45:00,167.2,167.2742,165.94,166.21,7547433
2022-01-20 09:30:00,166.98,168.55,166.76,168.5,5571828
2022-01-20 09:45:00,168.48,168.92,168.185,168.88,3857009
2022-01-20 10:00:00,168.87,169.06,168.47,168.75,2957737
2022-01-20 10:15:00,168.75,169.34,168.56,169.23,2697548
2022-01-20 10:30:00,169.2399,169.68,168.98,169.01,2388088
2022-01-20 10:45:00,168.9961,169.45,168.94,169.229,2046605
2022-01-20 11:00:00,169.23,169.5498,168.96,169.13,1906829
2022-01-20 11:15:00,169.13,169.43,168.96,169.35,1608942
2022-01-20 11:30:00,169.36,169.48,168.7893,168.79,1840966
2022-01-20 11:45:00,168.78,169.32,168.78,169.11,1533418
2022-01-20 12:00:00,169.11,169.25,168.92,169.1099,1216381
2022-01-20 12:15:00,169.11,169.13,168.81,169.075,1132023
2022-01-20 12:30:00,169.09,169.22,168.82,169.1801,1089767
2022-01-20 12:45:00,169.185,169.22,168.495,168.645,1400185
2022-01-20 13:00:00,168.64,168.64,167.76,168.07,2035624
2022-01-20 13:15:00,168.07,168.07,167.6,167.6,1407778
2022-01-20 13:30:00,167.61,167.8,167.15,167.6,2235335
2022-01-20 13:45:00,167.6075,167.77,167.31,167.4167,1448823
2022-01-20 14:00:00,167.4388,167.91,166.64,166.77,2003441
2022-01-20 14:15:00,166.775,167.13,166.46,166.6401,2556004
2022-01-20 14:30:00,166.6474,166.93,166.42,166.61,2061144
2022-01-20 14:45:00,166.63,166.88,166.32,166.66,2025448
2022-01-20 15:00:00,166.66,166.97,165.96,166.04,2891309
2022-01-20 15:15:00,166.04,166.32,165.65,165.845,2783297
2022-01-20 15:30:00,165.84,165.97,165.0,165.1,4370655
2022-01-20 15:45:00,165.11,165.48,164.18,164.52,7695825
2022-01-21 09:30:00,164.415,166.0,163.7,163.72,10418356
2022-01-21 09:45:00,163.71,164.9,163.18,163.53,4471018
2022-01-21 10:00:00,163.54,164.06,163.1604,163.63,4270800
2022-01-21 10:15:00,163.6165,164.6,162.96,164.31,4946893
2022-01-21 10:30:00,164.31,165.78,164.13,165.03,4678971
2022-01-21 10:45:00,165.03,165.84,164.67,165.16,3584871
2022-01-21 11:00:00,165.17,165.51,164.65,165.06,3210762
2022-01-21 11:15:00,165.07,166.33,165.07,165.95,3301213
2022-01-21 11:30:00,165.94,165.95,164.86,165.05,2914704
2022-01-21 11:45:00,165.08,165.11,164.02,164.44,2547583
2022-01-21 12:00:00,164.42,164.67,163.8,163.91,2317249
2022-01-21 12:15:00,163.91,164.23,163.52,163.73,2385888
2022-01-21 12:30:00,163.73,163.97,163.402,163.5304,1982308
2022-01-21 12:45:00,163.54,164.03,163.25,163.96,2029993
2022-01-21 13:00:00,163.95,164.78,163.86,164.625,2202279
2022-01-21 13:15:00,164.62,164.69,163.35,163.75,2193191
2022-01-21 13:30:00,163.75,164.5,163.57,164.16,2075536
2022-01-21 13:45:00,164.17,164.53,163.62,163.765,1919609
2022-01-21 14:00:00,163.765,164.3299,163.7,163.996,2051728
2022-01-21 14:15:00,164.0,164.32,163.3,163.37,2451758
2022-01-21 14:30:00,163.365,163.92,163.2,163.51,2373009
2022-01-21 14:45:00,163.53,163.765,163.06,163.11,2307250
2022-01-21 15:00:00,163.1195,163.38,162.405,162.89,4156422
2022-01-21 15:15:00,162.88,163.45,162.581,162.86,3694648
2022-01-21 15:30:00,162.86,163.885,162.57,163.18,4778527
2022-01-21 15:45:00,163.19,163.4083,162.3,162.41,7715918
2022-01-24 09:30:00,160.04,161.08,159.1,159.4797,11099985
2022-01-24 09:45:00,159.46,160.38,159.21,159.28,6413414
2022-01-24 10:00:00,159.29,160.1303,158.34,159.12,5590467
2022-01-24 10:15:00,159.08,159.34,158.07,158.9,5429626
2022-01-24 10:30:00,158.9003,159.4,158.15,159.06,4325830
2022-01-24 10:45:00,159.06,159.12,157.64,158.47,4106795
2022-01-24 11:00:00,158.46,158.72,157.58,158.0899,3742965
2022-01-24 11:15:00,158.07,158.43,157.77,158.35,3240319
2022-01-24 11:30:00,158.36,158.5,157.0,157.29,4154909
2022-01-24 11:45:00,157.29,157.41,156.38,157.2,4841721
2022-01-24 12:00:00,157.19,157.2586,155.27,155.44,5095239
2022-01-24 12:15:00,155.41,155.93,154.7,155.65,4925689
2022-01-24 12:30:00,155.64,156.48,155.27,156.3501,3677064
2022-01-24 12:45:00,156.3526,157.42,156.32,156.95,3940184
2022-01-24 13:00:00,156.95,158.05,156.78,157.705,3881368
2022-01-24 13:15:00,157.72,158.3399,156.98,157.03,3628432
2022-01-24 13:30:00,157.031,157.96,156.96,157.15,2925103
2022-01-24 13:45:00,157.15,158.89,157.1,158.83,2847541
2022-01-24 14:00:00,158.83,159.58,157.97,158.425,4049352
2022-01-24 14:15:00,158.425,158.7,156.98,157.2,3389518
2022-01-24 14:30:00,157.19,157.84,156.15,156.51,3175099
2022-01-24 14:45:00,156.5,157.96,156.02,157.84,3027541
2022-01-24 15:00:00,157.84,158.66,157.39,158.52,3036619
2022-01-24 15:15:00,158.52,159.17,157.72,158.5,3276631
2022-01-24 15:30:00,158.5,159.91,158.03,159.04,4266868
2022-01-24 15:45:00,159.04,162.3,158.95,162.19,8483858
2022-01-25 09:30:00,158.93,159.75,157.81,158.1999,5984882
2022-01-25 09:45:00,158.19,158.23,157.27,157.62,3745693
2022-01-25 10:00:00,157.64,158.006,157.02,157.92,3576902
2022-01-25 10:15:00,157.91,158.8399,157.391,158.81,3394955
2022-01-25 10:30:00,158.8199,159.35,158.15,159.3,3164810
2022-01-25 10:45:00,159.3002,159.79,158.32,158.41,2916156
2022-01-25 11:00:00,158.41,158.89,157.81,158.03,2608852
2022-01-25 11:15:00,158.03,158.95,157.88,158.58,2424570
2022-01-25 11:30:00,158.59,158.78,157.56,157.83,2278080
2022-01-25 11:45:00,157.83,158.23,157.22,157.34,2465438
2022-01-25 12:00:00,157.35,158.49,157.135,158.3899,2448873
2022-01-25 12:15:00,158.41,158.96,157.82,158.68,2240460
2022-01-25 12:30:00,158.68,158.74,157.735,158.37,1957863
2022-01-25 12:45:00,158.365,158.5,157.6199,158.35,1717694
2022-01-25 13:00:00,158.36,158.69,157.92,158.57,1818936
2022-01-25 13:15:00,158.59,159.48,158.5,159.3874,1882183
2022-01-25 13:30:00,159.38,159.74,159.2511,159.57,2060485
2022-01-25 13:45:00,159.56,160.531,159.4358,160.4927,2487845
2022-01-25 14:00:00,160.49,161.1,159.83,161.0001,2869791
2022-01-25 14:15:00,161.01,161.78,160.76,161.72,3635084
2022-01-25 14:30:00,161.71,162.13,161.14,161.95,3402299
2022-01-25 14:45:00,161.96,162.76,161.88,162.475,3141522
2022-01-25 15:00:00,162.47,162.555,161.19,161.43,3054435
2022-01-25 15:15:00,161.44,162.0,160.44,160.67,2993329
2022-01-25 15:30:00,160.665,161.5,160.16,160.924,3328888
2022-01-25 15:45:00,160.93,161.2221,159.39,159.88,6835383
2022-01-26 09:30:00,163.44,163.63,161.75,161.93,6301191
2022-01-26 09:45:00,161.95,162.385,161.59,162.1501,3887138
